author	title	publication_date	link	path	filename	document_id	entity_linking
Rotrou, Jean de	L'Heureux naufrage, tragi-comédie de Rotrou	1637	http://catalogue.bnf.fr/ark:/12148/cb312518699	../TheatreLFSV2-downloaded/NER/btv1b86221128.tar.gz.tei_segmented_ner.xml	btv1b86221128.tar.gz.tei_segmented_ner.xml	btv1b86221128	spacy_entity_fishing
Quinault, Philippe	Proserpine : tragédie en musique ornée d'entrées et de ballet, de machines, & de changemens de théâtre : représentée devant sa majesté à Saint Germain en Laye le troisième février 1680	1680	http://catalogue.bnf.fr/ark:/12148/cb31164694q	../TheatreLFSV2-downloaded/NER/bpt6k6363208h.tar.gz.tei_segmented_ner.xml	bpt6k6363208h.tar.gz.tei_segmented_ner.xml	bpt6k6363208h	spacy_entity_fishing
Rosimond, Claude Rose	Les trompeurs trompez, ou Les femmes vertueuses . Comédie. Du sieur Rosimond,... représentée sur le Théâtre royal du Marais	1671	http://catalogue.bnf.fr/ark:/12148/cb312471239	../TheatreLFSV2-downloaded/NER/bpt6k6251468b.tar.gz.tei_segmented_ner.xml	bpt6k6251468b.tar.gz.tei_segmented_ner.xml	bpt6k6251468b	spacy_entity_fishing
Molière	Dépit amoureux. Comedie, representée sur le Theatre du Palais Royal. Par J. B. P. de Moliere	1679	http://catalogue.bnf.fr/ark:/12148/cb38650838f	../TheatreLFSV2-downloaded/NER/bpt6k12804022.tar.gz.tei_segmented_ner.xml	bpt6k12804022.tar.gz.tei_segmented_ner.xml	bpt6k12804022	spacy_entity_fishing
Rotrou, Jean de	La soeur , comédie de M. de Rotrou	1647	http://catalogue.bnf.fr/ark:/12148/cb31251915n	../TheatreLFSV2-downloaded/NER/btv1b8622118r.tar.gz.tei_segmented_ner.xml	btv1b8622118r.tar.gz.tei_segmented_ner.xml	btv1b8622118r	spacy_entity_fishing
Ollenix du Mont-Sacré	Joseph le Chaste, comedie : Par Le Sieur du Mont-Sacré, Gentilhomme du Main.	1601	http://catalogue.bnf.fr/ark:/12148/cb30973374g	../TheatreLFSV2-downloaded/NER/bpt6k857161h.tar.gz.tei_segmented_ner.xml	bpt6k857161h.tar.gz.tei_segmented_ner.xml	bpt6k857161h	spacy_entity_fishing
Molière	L'Escole des maris, comedie, de J. B. P. Moliere. Representée sur le theatre du Palais Royal.	1664	http://catalogue.bnf.fr/ark:/12148/cb38650877b	../TheatreLFSV2-downloaded/NER/bpt6k1280454s.tar.gz.tei_segmented_ner.xml	bpt6k1280454s.tar.gz.tei_segmented_ner.xml	bpt6k1280454s	spacy_entity_fishing
Quinault, Philippe	Atys , tragedie en musique. Ornée d'entrées de ballet, de machines, & de changements de theatre. Representée devant Sa Majesté à Saint Germain en Laye, le dixiéme jour de janvier 1676	1676	http://catalogue.bnf.fr/ark:/12148/cb31164612j	../TheatreLFSV2-downloaded/NER/bpt6k5448680n.tar.gz.tei_segmented_ner.xml	bpt6k5448680n.tar.gz.tei_segmented_ner.xml	bpt6k5448680n	spacy_entity_fishing
Colonia, Dominique de	Germanicus, tragédie	1693	http://catalogue.bnf.fr/ark:/12148/cb44729547v	../TheatreLFSV2-downloaded/NER/bpt6k10901126.tar.gz.tei_segmented_ner.xml	bpt6k10901126.tar.gz.tei_segmented_ner.xml	bpt6k10901126	spacy_entity_fishing
Jobert, F	Balde, reine des Sarmates . Tragédie	1651	http://catalogue.bnf.fr/ark:/12148/cb30654930t	../TheatreLFSV2-downloaded/NER/bpt6k1510696m.tar.gz.tei_segmented_ner.xml	bpt6k1510696m.tar.gz.tei_segmented_ner.xml	bpt6k1510696m	spacy_entity_fishing
Vion, Charles de	L'Aminte du Tasse, fidellement traduitte de l'Italien en vers François, & enrichie de figures	1632	http://catalogue.bnf.fr/ark:/12148/cb447297164	../TheatreLFSV2-downloaded/NER/bpt6k1090283m.tar.gz.tei_segmented_ner.xml	bpt6k1090283m.tar.gz.tei_segmented_ner.xml	bpt6k1090283m	spacy_entity_fishing
Nanteuil, Denis Clerselier de	L'Amante invisible, comédie	1673	http://catalogue.bnf.fr/ark:/12148/cb44729499t	../TheatreLFSV2-downloaded/NER/bpt6k10900635.tar.gz.tei_segmented_ner.xml	bpt6k10900635.tar.gz.tei_segmented_ner.xml	bpt6k10900635	spacy_entity_fishing
	Les Yvrongnes, comédie satiribulesque [sic]	1687	http://catalogue.bnf.fr/ark:/12148/cb39325336k	../TheatreLFSV2-downloaded/NER/bpt6k8568894.tar.gz.tei_segmented_ner.xml	bpt6k8568894.tar.gz.tei_segmented_ner.xml	bpt6k8568894	spacy_entity_fishing
Donneau de Vizé, Jean	Le Gentilhomme guespin, comédie [par Donneau de Vizé]	1670	http://catalogue.bnf.fr/ark:/12148/cb30348420c	../TheatreLFSV2-downloaded/NER/bpt6k63398825.tar.gz.tei_segmented_ner.xml	bpt6k63398825.tar.gz.tei_segmented_ner.xml	bpt6k63398825	spacy_entity_fishing
Molière	L'Imposteur ou le Tartuffe, comédie par J. B. P. de Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb38651048s	../TheatreLFSV2-downloaded/NER/bpt6k1280546k.tar.gz.tei_segmented_ner.xml	bpt6k1280546k.tar.gz.tei_segmented_ner.xml	bpt6k1280546k	spacy_entity_fishing
Rotrou, Jean de	Les Ménechmes, comédie	1661	http://catalogue.bnf.fr/ark:/12148/cb44729606j	../TheatreLFSV2-downloaded/NER/bpt6k1090170n.tar.gz.tei_segmented_ner.xml	bpt6k1090170n.tar.gz.tei_segmented_ner.xml	bpt6k1090170n	spacy_entity_fishing
Rotrou, Jean de	La Célimène , comédie de Rotrou. Accomodée au théâtre, sous le titre d'Amarillis, pastorale	1653	http://catalogue.bnf.fr/ark:/12148/cb31251862w	../TheatreLFSV2-downloaded/NER/bpt6k5734490j.tar.gz.tei_segmented_ner.xml	bpt6k5734490j.tar.gz.tei_segmented_ner.xml	bpt6k5734490j	spacy_entity_fishing
Magnon, Jean	Zénobie, Reyne de Palmire, tragédie	1660	http://catalogue.bnf.fr/ark:/12148/cb44729621f	../TheatreLFSV2-downloaded/NER/bpt6k1090186h.tar.gz.tei_segmented_ner.xml	bpt6k1090186h.tar.gz.tei_segmented_ner.xml	bpt6k1090186h	spacy_entity_fishing
Molière	Monsieur de Pourceaugnac , comedie. Faite à Chambord, pour le divertissement du Roy. Par J.B.P. Moliere	1670	http://catalogue.bnf.fr/ark:/12148/cb30958835r	../TheatreLFSV2-downloaded/NER/btv1b8610798z.tar.gz.tei_segmented_ner.xml	btv1b8610798z.tar.gz.tei_segmented_ner.xml	btv1b8610798z	spacy_entity_fishing
Hardy, Alexandre	Les chastes et loyales amours de Théagène et Cariclée , réduites du grec de l'Histoire d'Héliodore en huict poèmes dragmatiques ou théâtres consécutifs, par Alexandre Hardy, Parisien	1623	http://catalogue.bnf.fr/ark:/12148/cb30589051z	../TheatreLFSV2-downloaded/NER/bpt6k63635719.tar.gz.tei_segmented_ner.xml	bpt6k63635719.tar.gz.tei_segmented_ner.xml	bpt6k63635719	spacy_entity_fishing
	Le Sage jaloux, tragi-comédie	1648	http://catalogue.bnf.fr/ark:/12148/cb39325105r	../TheatreLFSV2-downloaded/NER/bpt6k856873h.tar.gz.tei_segmented_ner.xml	bpt6k856873h.tar.gz.tei_segmented_ner.xml	bpt6k856873h	spacy_entity_fishing
	L'heureux desesperé trage-comedie pastorelle . Par, C. A. Seigneur de C.	1613	http://catalogue.bnf.fr/ark:/12148/cb39325065b	../TheatreLFSV2-downloaded/NER/bpt6k856874w.tar.gz.tei_segmented_ner.xml	bpt6k856874w.tar.gz.tei_segmented_ner.xml	bpt6k856874w	spacy_entity_fishing
Champmeslé	Les Fragmens de Molière, comédie	1682	http://catalogue.bnf.fr/ark:/12148/cb44729637t	../TheatreLFSV2-downloaded/NER/bpt6k1090203k.tar.gz.tei_segmented_ner.xml	bpt6k1090203k.tar.gz.tei_segmented_ner.xml	bpt6k1090203k	spacy_entity_fishing
Rosimond, Claude Rose	L'Advocat savetier, par le sieur Scipion,...	1683	http://catalogue.bnf.fr/ark:/12148/cb31247118q	../TheatreLFSV2-downloaded/NER/bpt6k5628610x.tar.gz.tei_segmented_ner.xml	bpt6k5628610x.tar.gz.tei_segmented_ner.xml	bpt6k5628610x	spacy_entity_fishing
Rotrou, Jean de	La Célimène , comédie de Rotrou	1636	http://catalogue.bnf.fr/ark:/12148/cb312518606	../TheatreLFSV2-downloaded/NER/bpt6k5745635m.tar.gz.tei_segmented_ner.xml	bpt6k5745635m.tar.gz.tei_segmented_ner.xml	bpt6k5745635m	spacy_entity_fishing
Rotrou, Jean de	La Celiane, tragi-comedie de Rotrou.	1637	http://catalogue.bnf.fr/ark:/12148/cb31251855m	../TheatreLFSV2-downloaded/NER/btv1b8622122n.tar.gz.tei_segmented_ner.xml	btv1b8622122n.tar.gz.tei_segmented_ner.xml	btv1b8622122n	spacy_entity_fishing
Ternet, Claude	Histoire et Martire de la Glorieuse Vierge Ste Reine d'Alize, tragédie	1683	http://catalogue.bnf.fr/ark:/12148/cb44729492d	../TheatreLFSV2-downloaded/NER/bpt6k1090055m.tar.gz.tei_segmented_ner.xml	bpt6k1090055m.tar.gz.tei_segmented_ner.xml	bpt6k1090055m	spacy_entity_fishing
Villemot, J	Conversion de S. Paul, tragi-comédie	1655	http://catalogue.bnf.fr/ark:/12148/cb38653019p	../TheatreLFSV2-downloaded/NER/bpt6k857199k.tar.gz.tei_segmented_ner.xml	bpt6k857199k.tar.gz.tei_segmented_ner.xml	bpt6k857199k	spacy_entity_fishing
Ovyn, Jacques	Thobie Tragi-Comedie nouvelle. Tiree de la S. Bible, par Jacques Ovyn Loverien. Dediee à Madame du Roulet.	1606	http://catalogue.bnf.fr/ark:/12148/cb310471338	../TheatreLFSV2-downloaded/NER/bpt6k857162w.tar.gz.tei_segmented_ner.xml	bpt6k857162w.tar.gz.tei_segmented_ner.xml	bpt6k857162w	spacy_entity_fishing
Le Hayer Du Perron, Pierre	Les Heureuses Advantures, trage-comédie ; suivi de Autres Œuvres du Sieur du Perron	1633	http://catalogue.bnf.fr/ark:/12148/cb447294912	../TheatreLFSV2-downloaded/NER/bpt6k10900546.tar.gz.tei_segmented_ner.xml	bpt6k10900546.tar.gz.tei_segmented_ner.xml	bpt6k10900546	spacy_entity_fishing
Nanteuil, D	Le Comte de Rocquefoeuilles ou le Docteur extravagant, comédie...	1669	http://catalogue.bnf.fr/ark:/12148/cb38652687k	../TheatreLFSV2-downloaded/NER/btv1b52000590k.tar.gz.tei_segmented_ner.xml	btv1b52000590k.tar.gz.tei_segmented_ner.xml	btv1b52000590k	spacy_entity_fishing
Scudéry, Georges de	La mort de Caesar , tragédie, par M. de Scudéry	1636	http://catalogue.bnf.fr/ark:/12148/cb31341751x	../TheatreLFSV2-downloaded/NER/bpt6k6112868p.tar.gz.tei_segmented_ner.xml	bpt6k6112868p.tar.gz.tei_segmented_ner.xml	bpt6k6112868p	spacy_entity_fishing
	Le Mariage de Fine-Epice. Comédie	1664	http://catalogue.bnf.fr/ark:/12148/cb39325270g	../TheatreLFSV2-downloaded/NER/bpt6k852919x.tar.gz.tei_segmented_ner.xml	bpt6k852919x.tar.gz.tei_segmented_ner.xml	bpt6k852919x	spacy_entity_fishing
Rosimond, Claude Rose	Le Volontaire, comédie	1676	http://catalogue.bnf.fr/ark:/12148/cb44729550r	../TheatreLFSV2-downloaded/NER/bpt6k1090115f.tar.gz.tei_segmented_ner.xml	bpt6k1090115f.tar.gz.tei_segmented_ner.xml	bpt6k1090115f	spacy_entity_fishing
Pic, Jean	La naissance de Vénus , opéra en musique, représenté par l'Académie royale de musique	1696	http://catalogue.bnf.fr/ark:/12148/cb33497554b	../TheatreLFSV2-downloaded/NER/bpt6k15210393.tar.gz.tei_segmented_ner.xml	bpt6k15210393.tar.gz.tei_segmented_ner.xml	bpt6k15210393	spacy_entity_fishing
Regnard, Jean-François	Le Joueur	1697	http://catalogue.bnf.fr/ark:/12148/cb386527944	../TheatreLFSV2-downloaded/NER/bpt6k12806532.tar.gz.tei_segmented_ner.xml	bpt6k12806532.tar.gz.tei_segmented_ner.xml	bpt6k12806532	spacy_entity_fishing
Basire, Gervais	Lycoris, ou L'heureuse bergere. Tragedie pastoralle. A neuf personnages	1627	http://catalogue.bnf.fr/ark:/12148/cb39325366h	../TheatreLFSV2-downloaded/NER/bpt6k856887c.tar.gz.tei_segmented_ner.xml	bpt6k856887c.tar.gz.tei_segmented_ner.xml	bpt6k856887c	spacy_entity_fishing
Dorimond	L'Amant de sa femme, comédie	1661	http://catalogue.bnf.fr/ark:/12148/cb44729586r	../TheatreLFSV2-downloaded/NER/bpt6k10901519.tar.gz.tei_segmented_ner.xml	bpt6k10901519.tar.gz.tei_segmented_ner.xml	bpt6k10901519	spacy_entity_fishing
Boursault, Edme	Germanicus : tragédie, représentée par les comédiens du Roy / [par E. Boursault]	1694	http://catalogue.bnf.fr/ark:/12148/cb301482732	../TheatreLFSV2-downloaded/NER/bpt6k859380.tar.gz.tei_segmented_ner.xml	bpt6k859380.tar.gz.tei_segmented_ner.xml	bpt6k859380	spacy_entity_fishing
Rotrou, Jean de	L'Heureuse constance , tragi-comédie de Rotrou,...	1636	http://catalogue.bnf.fr/ark:/12148/cb31251895v	../TheatreLFSV2-downloaded/NER/btv1b8622133f.tar.gz.tei_segmented_ner.xml	btv1b8622133f.tar.gz.tei_segmented_ner.xml	btv1b8622133f	spacy_entity_fishing
Molière	La Critique de l'Escole des femmes, comédie par J. B. P. Molière	1663	http://catalogue.bnf.fr/ark:/12148/cb38650916d	../TheatreLFSV2-downloaded/NER/bpt6k12804571.tar.gz.tei_segmented_ner.xml	bpt6k12804571.tar.gz.tei_segmented_ner.xml	bpt6k12804571	spacy_entity_fishing
	Les advantures de Thyrsis, tragi-comedie pastorale.	1639	http://catalogue.bnf.fr/ark:/12148/cb39325111p	../TheatreLFSV2-downloaded/NER/bpt6k857209s.tar.gz.tei_segmented_ner.xml	bpt6k857209s.tar.gz.tei_segmented_ner.xml	bpt6k857209s	spacy_entity_fishing
Dancourt	Ballet de la jeunesse , divertissement mêlé de comédie & de musique, représenté devant Sa Majesté, à Versailles, le (28) janvier 1686	1686	http://catalogue.bnf.fr/ark:/12148/cb30297698g	../TheatreLFSV2-downloaded/NER/bpt6k5511876p.tar.gz.tei_segmented_ner.xml	bpt6k5511876p.tar.gz.tei_segmented_ner.xml	bpt6k5511876p	spacy_entity_fishing
Chevalier, Jean	Le Cartel de Guillot. Comédie, représentée sur le Théâtre royal du Marais.	1661	http://catalogue.bnf.fr/ark:/12148/cb39325129r	../TheatreLFSV2-downloaded/NER/bpt6k15192961.tar.gz.tei_segmented_ner.xml	bpt6k15192961.tar.gz.tei_segmented_ner.xml	bpt6k15192961	spacy_entity_fishing
Rotrou, Jean de	Le veritable St Genest, tragedie de Mr de Rotrou.	1648	http://catalogue.bnf.fr/ark:/12148/cb312519598	../TheatreLFSV2-downloaded/NER/bpt6k5449300w.tar.gz.tei_segmented_ner.xml	bpt6k5449300w.tar.gz.tei_segmented_ner.xml	bpt6k5449300w	spacy_entity_fishing
Rayssiguier, De	La Bourgeoise, ou la Promenade de S. Cloud, tragi-comedie	1633	http://catalogue.bnf.fr/ark:/12148/cb447297195	../TheatreLFSV2-downloaded/NER/bpt6k1090286v.tar.gz.tei_segmented_ner.xml	bpt6k1090286v.tar.gz.tei_segmented_ner.xml	bpt6k1090286v	spacy_entity_fishing
Molière	Les Oeuvres de M. Molière. Édition nouvelle enrichie de figures en taille-douce et augmentée des oeuvres posthumes	1691	http://catalogue.bnf.fr/ark:/12148/cb30958090p	../TheatreLFSV2-downloaded/NER/bpt6k3200549.tar.gz.tei_segmented_ner.xml	bpt6k3200549.tar.gz.tei_segmented_ner.xml	bpt6k3200549	spacy_entity_fishing
Molière	Les Oeuvres de Monsieur Molière...	1673	http://catalogue.bnf.fr/ark:/12148/cb38650754d	../TheatreLFSV2-downloaded/NER/bpt6k1280396s.tar.gz.tei_segmented_ner.xml	bpt6k1280396s.tar.gz.tei_segmented_ner.xml	bpt6k1280396s	spacy_entity_fishing
Montauban, Jacques Pousset de	Zénobie, reyne d'Arménie , tragédie	1653	http://catalogue.bnf.fr/ark:/12148/cb30186247v	../TheatreLFSV2-downloaded/NER/bpt6k57447399.tar.gz.tei_segmented_ner.xml	bpt6k57447399.tar.gz.tei_segmented_ner.xml	bpt6k57447399	spacy_entity_fishing
Olry de Loriande, Claude	Le Heros tres-chrestien dedié a son altesse de Turenne . Par le Sieur Olry de Loriande, ingenieur du Roy.	1669	http://catalogue.bnf.fr/ark:/12148/cb393249391	../TheatreLFSV2-downloaded/NER/bpt6k856982s.tar.gz.tei_segmented_ner.xml	bpt6k856982s.tar.gz.tei_segmented_ner.xml	bpt6k856982s	spacy_entity_fishing
Rotrou, Jean de	Iphygénie , tragédie de Mr de Rotrou,...	1641	http://catalogue.bnf.fr/ark:/12148/cb31251901z	../TheatreLFSV2-downloaded/NER/bpt6k5789985w.tar.gz.tei_segmented_ner.xml	bpt6k5789985w.tar.gz.tei_segmented_ner.xml	bpt6k5789985w	spacy_entity_fishing
Corneille, Thomas	Circé , tragédie . Ornée de machines, de changemens de théatre, & de musique . Par T. Corneille . Representée par la Troupe du Roy, établie au fauxbourg S. Germain	1675	http://catalogue.bnf.fr/ark:/12148/cb302721854	../TheatreLFSV2-downloaded/NER/bpt6k5510974w.tar.gz.tei_segmented_ner.xml	bpt6k5510974w.tar.gz.tei_segmented_ner.xml	bpt6k5510974w	spacy_entity_fishing
Molière	Les Fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	1693	http://catalogue.bnf.fr/ark:/12148/cb38650893k	../TheatreLFSV2-downloaded/NER/bpt6k1280440r.tar.gz.tei_segmented_ner.xml	bpt6k1280440r.tar.gz.tei_segmented_ner.xml	bpt6k1280440r	spacy_entity_fishing
Campistron, Jean Galbert de	Acis et Galatée . Pastorale heroïque en musique, representée pour la premiere fois dans le château d'Anet devant Monseigneur le Dauphin. Par l'Academie roiale de musique	1690	http://catalogue.bnf.fr/ark:/12148/cb30190582z	../TheatreLFSV2-downloaded/NER/bpt6k5625330q.tar.gz.tei_segmented_ner.xml	bpt6k5625330q.tar.gz.tei_segmented_ner.xml	bpt6k5625330q	spacy_entity_fishing
Corneille, Pierre	Le Menteur, comédie par le Sieur Corneille	1653	http://catalogue.bnf.fr/ark:/12148/cb38650405c	../TheatreLFSV2-downloaded/NER/bpt6k12803190.tar.gz.tei_segmented_ner.xml	bpt6k12803190.tar.gz.tei_segmented_ner.xml	bpt6k12803190	spacy_entity_fishing
Gombauld, Jean de	Les Danaïdes , tragédie. Par M. Gombauld	1658	http://catalogue.bnf.fr/ark:/12148/cb30520583j	../TheatreLFSV2-downloaded/NER/bpt6k5745518r.tar.gz.tei_segmented_ner.xml	bpt6k5745518r.tar.gz.tei_segmented_ner.xml	bpt6k5745518r	spacy_entity_fishing
Mairet, Jean	L'illustre corsaire , tragicomédie de Mairet	1640	http://catalogue.bnf.fr/ark:/12148/cb30862824p	../TheatreLFSV2-downloaded/NER/bpt6k6106679r.tar.gz.tei_segmented_ner.xml	bpt6k6106679r.tar.gz.tei_segmented_ner.xml	bpt6k6106679r	spacy_entity_fishing
Passerat, François	Sabinus, tragédie / par Mr Passerat	1695	http://catalogue.bnf.fr/ark:/12148/cb38767267f	../TheatreLFSV2-downloaded/NER/bpt6k852851z.tar.gz.tei_segmented_ner.xml	bpt6k852851z.tar.gz.tei_segmented_ner.xml	bpt6k852851z	spacy_entity_fishing
Lambert	Les Sœurs jalouses, ou l'Escharpe et le Brasselet, comédie	1661	http://catalogue.bnf.fr/ark:/12148/cb44729532t	../TheatreLFSV2-downloaded/NER/bpt6k10900954.tar.gz.tei_segmented_ner.xml	bpt6k10900954.tar.gz.tei_segmented_ner.xml	bpt6k10900954	spacy_entity_fishing
Chevalier, Jean	Les amours de Calotin , comédie, représentée sur le Théâtre royal du Marais	1664	http://catalogue.bnf.fr/ark:/12148/cb30235331n	../TheatreLFSV2-downloaded/NER/bpt6k57416324.tar.gz.tei_segmented_ner.xml	bpt6k57416324.tar.gz.tei_segmented_ner.xml	bpt6k57416324	spacy_entity_fishing
Rotrou, Jean de	L'Innocente infidélité, tragi-comédie de Rotrou...	1638	http://catalogue.bnf.fr/ark:/12148/cb31251900m	../TheatreLFSV2-downloaded/NER/btv1b8622113p.tar.gz.tei_segmented_ner.xml	btv1b8622113p.tar.gz.tei_segmented_ner.xml	btv1b8622113p	spacy_entity_fishing
Du Ryer, Pierre	Cléomédon , trage-comédie. Par P. Du Ryer,...	1636	http://catalogue.bnf.fr/ark:/12148/cb30387927r	../TheatreLFSV2-downloaded/NER/bpt6k57496902.tar.gz.tei_segmented_ner.xml	bpt6k57496902.tar.gz.tei_segmented_ner.xml	bpt6k57496902	spacy_entity_fishing
La Chapelle, De	L'ilustre philosophe, ou L'histoire de Saincte Catherine d'Alexandrie. Tragedie	1663	http://catalogue.bnf.fr/ark:/12148/cb39324904c	../TheatreLFSV2-downloaded/NER/bpt6k15122800.tar.gz.tei_segmented_ner.xml	bpt6k15122800.tar.gz.tei_segmented_ner.xml	bpt6k15122800	spacy_entity_fishing
Pradon, Nicolas	Scipion l'Africain , tragédie par M. Pradon	1697	http://catalogue.bnf.fr/ark:/12148/cb31146356d	../TheatreLFSV2-downloaded/NER/bpt6k5626255h.tar.gz.tei_segmented_ner.xml	bpt6k5626255h.tar.gz.tei_segmented_ner.xml	bpt6k5626255h	spacy_entity_fishing
Baro, Balthasar	La Parthénie , de Baro, dédiée à Mademoiselle	1642	http://catalogue.bnf.fr/ark:/12148/cb300581118	../TheatreLFSV2-downloaded/NER/bpt6k63646887.tar.gz.tei_segmented_ner.xml	bpt6k63646887.tar.gz.tei_segmented_ner.xml	bpt6k63646887	spacy_entity_fishing
Boyer, Claude	Fédéric , tragi-comédie, par Monsieur Boyer	1660	http://catalogue.bnf.fr/ark:/12148/cb30152125p	../TheatreLFSV2-downloaded/NER/bpt6k1171346.tar.gz.tei_segmented_ner.xml	bpt6k1171346.tar.gz.tei_segmented_ner.xml	bpt6k1171346	spacy_entity_fishing
Abeille, Gaspard	Argélie, reyne de Thessalie . Tragédie	1674	http://catalogue.bnf.fr/ark:/12148/cb30000572m	../TheatreLFSV2-downloaded/NER/bpt6k5812122r.tar.gz.tei_segmented_ner.xml	bpt6k5812122r.tar.gz.tei_segmented_ner.xml	bpt6k5812122r	spacy_entity_fishing
Molière	L'Escole des maris, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	1674	http://catalogue.bnf.fr/ark:/12148/cb38650878p	../TheatreLFSV2-downloaded/NER/bpt6k1280453c.tar.gz.tei_segmented_ner.xml	bpt6k1280453c.tar.gz.tei_segmented_ner.xml	bpt6k1280453c	spacy_entity_fishing
Bigres de Jussy, Pierre-Louis	Adolphe ou Le bigame genereux . Tragi-comedie.	1650	http://catalogue.bnf.fr/ark:/12148/cb38652614c	../TheatreLFSV2-downloaded/NER/bpt6k857183z.tar.gz.tei_segmented_ner.xml	bpt6k857183z.tar.gz.tei_segmented_ner.xml	bpt6k857183z	spacy_entity_fishing
Donneau de Vizé, Jean	Les Amours de Vénus et d'Adonis, tragédie	1670	http://catalogue.bnf.fr/ark:/12148/cb44729504k	../TheatreLFSV2-downloaded/NER/bpt6k10900687.tar.gz.tei_segmented_ner.xml	bpt6k10900687.tar.gz.tei_segmented_ner.xml	bpt6k10900687	spacy_entity_fishing
Rotrou, Jean de	"""Dom Bernard de Cabrère, tragi-comédie de Rotrou [avec une """"Élégie"""" de l'auteur à Mazarin]"""	1648	http://catalogue.bnf.fr/ark:/12148/cb312518846	../TheatreLFSV2-downloaded/NER/btv1b86221195.tar.gz.tei_segmented_ner.xml	btv1b86221195.tar.gz.tei_segmented_ner.xml	btv1b86221195	spacy_entity_fishing
Poisson, Raymond	Le Fou raisonnable, comédie	1664	http://catalogue.bnf.fr/ark:/12148/cb447295633	../TheatreLFSV2-downloaded/NER/bpt6k10901282.tar.gz.tei_segmented_ner.xml	bpt6k10901282.tar.gz.tei_segmented_ner.xml	bpt6k10901282	spacy_entity_fishing
La Motte, de	Le Grand Magus, tragi-comédie	1656	http://catalogue.bnf.fr/ark:/12148/cb393250880	../TheatreLFSV2-downloaded/NER/bpt6k8528543.tar.gz.tei_segmented_ner.xml	bpt6k8528543.tar.gz.tei_segmented_ner.xml	bpt6k8528543	spacy_entity_fishing
Scudéry, Georges de	Eudoxe , tragi-comédie par M. de Scudéry	1641	http://catalogue.bnf.fr/ark:/12148/cb31341744n	../TheatreLFSV2-downloaded/NER/bpt6k9620076z.tar.gz.tei_segmented_ner.xml	bpt6k9620076z.tar.gz.tei_segmented_ner.xml	bpt6k9620076z	spacy_entity_fishing
Puget de La Serre, Jean	Le Pyrame, tragédie en prose	1633	http://catalogue.bnf.fr/ark:/12148/cb447294854	../TheatreLFSV2-downloaded/NER/bpt6k1090048g.tar.gz.tei_segmented_ner.xml	bpt6k1090048g.tar.gz.tei_segmented_ner.xml	bpt6k1090048g	spacy_entity_fishing
Bordelon, Laurent	Molière Comédien aux Champs Élisées, nouvelle historique, allégorique & comique ; suivi de La Lotterie de Scapin, comédie	1694	http://catalogue.bnf.fr/ark:/12148/cb447295246	../TheatreLFSV2-downloaded/NER/bpt6k1090087k.tar.gz.tei_segmented_ner.xml	bpt6k1090087k.tar.gz.tei_segmented_ner.xml	bpt6k1090087k	spacy_entity_fishing
Boucher	Alphée et Aréthuse : tragédie, représentée devant Sa Majesté à Fontainebleau au mois d'octobre 1686 / mise en musique par M. de Boësset,... ; et en vers par M. Boucher	1686	http://catalogue.bnf.fr/ark:/12148/cb301374615	../TheatreLFSV2-downloaded/NER/bpt6k1511203w.tar.gz.tei_segmented_ner.xml	bpt6k1511203w.tar.gz.tei_segmented_ner.xml	bpt6k1511203w	spacy_entity_fishing
Millet, Jean	Pastorale et tragi-comedie de Janin	1692	http://catalogue.bnf.fr/ark:/12148/cb44729496s	../TheatreLFSV2-downloaded/NER/bpt6k1090060x.tar.gz.tei_segmented_ner.xml	bpt6k1090060x.tar.gz.tei_segmented_ner.xml	bpt6k1090060x	spacy_entity_fishing
Puget de La Serre, Jean	Thesee, ou Le prince reconnu . Tragi-comedie en prose	1644	http://catalogue.bnf.fr/ark:/12148/cb30745679j	../TheatreLFSV2-downloaded/NER/bpt6k1343846.tar.gz.tei_segmented_ner.xml	bpt6k1343846.tar.gz.tei_segmented_ner.xml	bpt6k1343846	spacy_entity_fishing
Hardy, Alexandre	Les Chastes et Loyales Amours de Theagene et Cariclee, réduite du Grec de l'histoire d'Héliodore, en huit poëmes dramatiques, où de theatre consecutifs [...]	1628	http://catalogue.bnf.fr/ark:/12148/cb44729460s	../TheatreLFSV2-downloaded/NER/bpt6k1090297n.tar.gz.tei_segmented_ner.xml	bpt6k1090297n.tar.gz.tei_segmented_ner.xml	bpt6k1090297n	spacy_entity_fishing
Molière	Le tartuffe, ou L'imposteur , comédie par J.-B. P. de Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb30958943n	../TheatreLFSV2-downloaded/NER/btv1b8610800k.tar.gz.tei_segmented_ner.xml	btv1b8610800k.tar.gz.tei_segmented_ner.xml	btv1b8610800k	spacy_entity_fishing
	L'Amour berger, comédie pastorale par le S. I...	1687	http://catalogue.bnf.fr/ark:/12148/cb38652134m	../TheatreLFSV2-downloaded/NER/bpt6k8531211.tar.gz.tei_segmented_ner.xml	bpt6k8531211.tar.gz.tei_segmented_ner.xml	bpt6k8531211	spacy_entity_fishing
